id,name,state,census_region,pop_dens,pct_aa,pop,female,caucasian,african_american,travel_time,land_area,hh_income,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,partywinner12
51137,Orange County,VA,South,"[ 45,  118)","[10.0,15.0)",35026,50.9,82.9,13,39.9,340.78,60287,51137,5955,10511,17157,Republican
51139,Page County,VA,South,"[ 45,  118)","[ 2.0, 5.0)",23848,50.6,96.1,2.1,34,310.86,42906,51139,2514,7824,10663,Republican
51141,Patrick County,VA,South,"[ 17,   45)","[ 5.0,10.0)",18264,50.7,92.3,5.9,26.4,483.1,34864,51141,1768,6454,8489,Republican
51143,Pittsylvania County,VA,South,"[ 45,  118)","[15.0,25.0)",62383,51,76.3,21.8,26,968.94,42143,51143,9195,21742,31687,Republican
51145,Powhatan County,VA,South,"[ 45,  118)","[10.0,15.0)",28449,46.2,84.9,12.9,32.4,260.22,76548,51145,4057,11875,16794,Republican
51147,Prince Edward County,VA,South,"[ 45,  118)","[25.0,50.0)",23074,50.7,64,32.8,22.2,349.96,37436,51147,4590,4099,9113,Democrat
51149,Prince George County,VA,South,"[118,71672]","[25.0,50.0)",37333,44.9,61.8,32.4,22.2,265.16,63074,51149,6419,9157,16140,Republican
51153,Prince William County,VA,South,"[118,71672]","[15.0,25.0)",446094,50.2,64.9,21.4,39.2,336.4,98071,51153,83093,54065,144854,Democrat
51155,Pulaski County,VA,South,"[ 45,  118)","[ 5.0,10.0)",34322,50,92.4,5.3,22.9,319.86,44312,51155,4170,10314,15112,Republican
51157,Rappahannock County,VA,South,"[ 17,   45)","[ 2.0, 5.0)",7361,50.6,92.2,4.7,35.4,266.23,56438,51157,1741,2532,4444,Republican
51159,Richmond County,VA,South,"[ 45,  118)","[25.0,50.0)",8902,44.2,66.8,30.5,28.8,191.49,47083,51159,1347,2213,3651,Republican
51161,Roanoke County,VA,South,"[118,71672]","[ 5.0,10.0)",93785,52.1,89.4,5.6,20.3,250.52,60795,51161,16787,30857,50149,Republican
51163,Rockbridge County,VA,South,"[ 17,   45)","[ 2.0, 5.0)",22327,50.5,94.6,2.7,22,597.56,48313,51163,3506,6671,10685,Republican
51165,Rockingham County,VA,South,"[ 45,  118)","[ 2.0, 5.0)",78171,51.1,95.3,2,22.1,849.09,52195,51165,9361,25269,36536,Republican
51167,Russell County,VA,South,"[ 45,  118)","[ 0.0, 2.0)",28023,51.1,97.9,1,28.3,473.82,33872,51167,2328,9516,12195,Republican
51169,Scott County,VA,South,"[ 17,   45)","[ 0.0, 2.0)",22384,49.8,98,0.8,28.4,535.53,38355,51169,1579,8242,10055,Republican
51171,Shenandoah County,VA,South,"[ 45,  118)","[ 2.0, 5.0)",43021,51.2,95.1,2.2,29.9,508.78,49625,51171,5269,14078,20335,Republican
51173,Smyth County,VA,South,"[ 45,  118)","[ 2.0, 5.0)",31555,51,96.1,2.2,20.7,450.93,37239,51173,2661,9747,12825,Republican
51175,Southampton County,VA,South,"[ 17,   45)","[25.0,50.0)",18059,48.3,61.3,36.6,31.3,599.15,46150,51175,3595,5035,8872,Republican
51177,Spotsylvania County,VA,South,"[118,71672]","[15.0,25.0)",129188,50.9,77.9,15.9,38,401.5,78345,51177,24204,34619,62083,Republican
51179,Stafford County,VA,South,"[118,71672]","[15.0,25.0)",139992,49.7,74.6,17.8,39.4,268.96,97110,51179,27879,33840,65350,Republican
51181,Surry County,VA,South,"[ 17,   45)","[25.0,50.0)",6790,50.3,52.6,44.7,33.5,278.95,47292,51181,2069,1785,3976,Democrat
51183,Sussex County,VA,South,"[ 17,   45)","[50.0,85.3]",11767,40.6,40.4,57.8,27.1,490.22,39635,51183,2874,2055,5036,Democrat
51185,Tazewell County,VA,South,"[ 45,  118)","[ 2.0, 5.0)",43452,50.3,94.6,3.4,25.1,518.85,35693,51185,2895,15160,18495,Republican
51187,Warren County,VA,South,"[118,71672]","[ 5.0,10.0)",38987,50.2,91.3,5.1,39.9,213.47,61610,51187,5165,11762,17791,Republican
51191,Washington County,VA,South,"[ 45,  118)","[ 0.0, 2.0)",54729,50.7,97,1.5,23.4,560.98,41897,51191,5548,19309,25715,Republican
51193,Westmoreland County,VA,South,"[ 45,  118)","[25.0,50.0)",17477,51.3,68.6,27.5,38.8,229.38,49157,51193,3723,4331,8291,Democrat
51195,Wise County,VA,South,"[ 45,  118)","[ 5.0,10.0)",39935,48.2,93.1,5.4,22.2,403.19,36218,51195,2687,11983,14991,Republican
51197,Wythe County,VA,South,"[ 45,  118)","[ 2.0, 5.0)",29121,51.1,95,3,21.3,461.82,41275,51197,2765,10044,13250,Republican
51199,York County,VA,South,"[118,71672]","[10.0,15.0)",66342,50.8,77.3,13.3,21.5,104.78,82073,51199,12989,18823,34062,Republican
51510,Alexandria city,VA,South,"[118,71672]","[15.0,25.0)",150575,51.4,66.8,22.4,30.5,15.03,85706,51510,57147,13241,74384,Democrat
51515,Bedford city,VA,South,"[  0,   17)","[15.0,25.0)",0,54.4,76.7,20.1,18.7,6.88,35593,51515,NA,NA,NA,NA
51520,Bristol city,VA,South,"[118,71672]","[ 5.0,10.0)",17184,52.9,91,5.7,17.5,13.01,32221,51520,1832,4884,6966,Republican
51530,Buena Vista city,VA,South,"[118,71672]","[ 5.0,10.0)",6603,52.9,90.7,5.3,16.8,6.7,36591,51530,693,1432,2395,Republican
51540,Charlottesville city,VA,South,"[118,71672]","[15.0,25.0)",45593,51.5,70.4,19.3,17.4,10.24,44601,51540,17865,2951,22211,Democrat
51550,Chesapeake city,VA,South,"[118,71672]","[25.0,50.0)",233371,51.2,63,30,24.4,340.8,69743,51550,52554,53988,111827,Democrat
51570,Colonial Heights city,VA,South,"[118,71672]","[10.0,15.0)",17731,53.5,80.8,13,20.9,7.52,50835,51570,2367,5681,8427,Republican
51580,Covington city,VA,South,"[118,71672]","[10.0,15.0)",5802,50.8,83.8,12.7,21.6,5.47,34319,51580,914,1349,2369,Democrat
51590,Danville city,VA,South,"[118,71672]","[25.0,50.0)",42444,54.2,47.7,49.3,19.1,42.93,30786,51590,11051,7306,18862,Democrat
51595,Emporia city,VA,South,"[118,71672]","[50.0,85.3]",5462,53.6,33.7,63.6,19.6,6.89,32155,51595,1531,792,2367,Democrat
51600,Fairfax city,VA,South,"[118,71672]","[ 5.0,10.0)",24483,50.8,74.9,5.5,31.7,6.24,97242,51600,7363,3695,11854,Democrat
51610,Falls Church city,VA,South,"[118,71672]","[ 2.0, 5.0)",13601,50.9,81.2,4.9,27.3,2,120000,51610,5810,1323,7667,Democrat
51620,Franklin city,VA,South,"[118,71672]","[50.0,85.3]",8526,54.8,40,56.4,27.2,8.21,31928,51620,2516,1421,4040,Democrat
51630,Fredericksburg city,VA,South,"[118,71672]","[15.0,25.0)",28350,54.3,68.2,24.1,25,10.44,47040,51630,6690,3731,11135,Democrat
51640,Galax city,VA,South,"[118,71672]","[ 5.0,10.0)",7014,53.1,90.2,6.7,21.4,8.24,30325,51640,680,1603,2363,Republican
51650,Hampton city,VA,South,"[118,71672]","[25.0,50.0)",136879,51.9,43.6,49.7,22.1,51.41,50705,51650,41030,17802,61489,Democrat
51660,Harrisonburg city,VA,South,"[118,71672]","[ 5.0,10.0)",52478,52.3,84.5,8.2,15.7,17.42,38048,51660,10100,6232,17693,Democrat
51670,Hopewell city,VA,South,"[118,71672]","[25.0,50.0)",22196,53.3,56.2,39.1,21.4,10.28,37933,51670,4722,3885,8968,Democrat
51678,Lexington city,VA,South,"[118,71672]","[ 5.0,10.0)",7311,44.2,85.5,9.7,17,2.5,36505,51678,1514,766,2448,Democrat
51680,Lynchburg city,VA,South,"[118,71672]","[25.0,50.0)",79047,53,65.8,28.6,16.9,49.13,38138,51680,14787,17979,35349,Republican
51683,Manassas city,VA,South,"[118,71672]","[15.0,25.0)",42081,49.4,73.5,15.6,33.8,9.88,71036,51683,8395,5934,15210,Democrat
51685,Manassas Park city,VA,South,"[118,71672]","[15.0,25.0)",15174,48.8,70,15,40.8,2.53,71227,51685,3218,1732,5214,Democrat
51690,Martinsville city,VA,South,"[118,71672]","[25.0,50.0)",13711,54.3,51.6,45,17.8,10.96,28116,51690,3531,2149,5873,Democrat
51700,Newport News city,VA,South,"[118,71672]","[25.0,50.0)",182965,51.6,51,41.2,22.4,68.71,51027,51700,40997,23650,68432,Democrat
51710,Norfolk city,VA,South,"[118,71672]","[25.0,50.0)",245428,47.8,49.3,42.8,21.5,54.12,44747,51710,51429,19875,75172,Democrat
51720,Norton city,VA,South,"[118,71672]","[ 5.0,10.0)",4031,53.2,89,6.7,15,7.48,39416,51720,383,1021,1456,Republican
51730,Petersburg city,VA,South,"[118,71672]","[50.0,85.3]",32701,53.5,18.5,77.8,22.7,22.93,34424,51730,12005,1448,13717,Democrat
51735,Poquoson city,VA,South,"[118,71672]","[ 0.0, 2.0)",12048,50.3,94.6,1,22.8,15.32,81892,51735,1599,5089,7114,Republican
51740,Portsmouth city,VA,South,"[118,71672]","[50.0,85.3]",96004,51.9,41.9,53.5,24.4,33.65,46166,51740,28462,12773,43000,Democrat
51750,Radford city,VA,South,"[118,71672]","[ 5.0,10.0)",17646,52.6,86.3,8.9,18.7,9.87,30714,51750,2923,2637,6032,Democrat
51760,Richmond city,VA,South,"[118,71672]","[50.0,85.3]",217853,52.4,44.5,50.1,21.7,59.81,40496,51760,74640,14254,94724,Democrat
51770,Roanoke city,VA,South,"[118,71672]","[25.0,50.0)",99428,52.1,65.9,28.8,18.4,42.56,38145,51770,23403,16045,41728,Democrat
51775,Salem city,VA,South,"[118,71672]","[ 5.0,10.0)",25483,52.2,88.6,7.5,17.2,14.44,48733,51775,4212,7225,12129,Republican
51790,Staunton city,VA,South,"[118,71672]","[10.0,15.0)",24538,55,84,12.2,19.3,19.98,38501,51790,5329,5129,11144,Democrat
51800,Suffolk city,VA,South,"[118,71672]","[25.0,50.0)",86806,51.7,52.5,43,28.1,400.17,66085,51800,23012,17206,41929,Democrat
51810,Virginia Beach city,VA,South,"[118,71672]","[15.0,25.0)",450980,50.9,68.9,20,22.9,249.02,65219,51810,76744,84389,171876,Republican
51820,Waynesboro city,VA,South,"[118,71672]","[10.0,15.0)",21366,52.7,83.8,11.7,19.5,15.04,44847,51820,3762,4798,9114,Republican
51830,Williamsburg city,VA,South,"[118,71672]","[15.0,25.0)",14691,53.4,75.9,15.3,19.2,9.02,48616,51830,5199,1921,7534,Democrat
51840,Winchester city,VA,South,"[118,71672]","[10.0,15.0)",27543,50.6,82.1,11.3,22.3,9.23,44200,51840,5161,4786,10574,Democrat
53001,Adams County,WA,West,"[  0,   17)","[ 0.0, 2.0)",19179,49.2,91,1.3,17.3,1924.98,43926,53001,1118,2740,4081,Republican
53003,Asotin County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",22189,51.9,94.4,0.6,16.2,636.21,43175,53003,3118,5712,9684,Republican
53005,Benton County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",186486,49.9,91.2,1.6,21.5,1700.38,60485,53005,25173,45594,76907,Republican
53007,Chelan County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",74588,50.1,93.9,0.9,18.1,2920.53,51354,53007,10770,15070,27415,Republican
53009,Clallam County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",72715,50.3,88,1,20.6,1738.33,46033,53009,15154,15685,32985,Democrat
53011,Clark County,WA,West,"[118,71672]","[ 2.0, 5.0)",451008,50.6,87.7,2.1,24.9,629,58225,53011,90697,90590,195784,Democrat
53013,Columbia County,WA,West,"[  0,   17)","[ 0.0, 2.0)",3985,50.5,94.4,0.5,17.7,868.63,42519,53013,523,1491,2171,Republican
53015,Cowlitz County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",102133,50.4,92,0.8,24.1,1140.13,47596,53015,17842,24066,45485,Democrat
53017,Douglas County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",39804,49.6,93.8,0.7,19.2,1819.26,51908,53017,3600,7208,11467,Republican
53019,Ferry County,WA,West,"[  0,   17)","[ 0.0, 2.0)",7667,48.2,76.7,0.6,21,2203.16,37571,53019,1091,2178,3560,Republican
53021,Franklin County,WA,West,"[ 45,  118)","[ 2.0, 5.0)",87809,47.8,91.1,2.6,21.3,1242.17,55177,53021,7839,11358,20584,Republican
53023,Garfield County,WA,West,"[  0,   17)","[ 0.0, 2.0)",2215,51.2,95.7,0.1,17.9,710.69,51548,53023,276,841,1232,Republican
53025,Grant County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",93147,49.3,92.7,1.8,18.7,2679.51,45949,53025,7768,18482,28260,Republican
53027,Grays Harbor County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",70818,48.6,88,1.3,24.1,1902.03,42405,53027,11378,13269,26736,Democrat
53029,Island County,WA,West,"[118,71672]","[ 2.0, 5.0)",79275,50.3,86.6,2.7,27.9,208.45,58455,53029,20766,18259,42425,Democrat
53031,Jefferson County,WA,West,"[  0,   17)","[ 0.0, 2.0)",30228,50.6,91.3,1.1,23.8,1803.7,46320,53031,12556,5986,20100,Democrat
53033,King County,WA,West,"[118,71672]","[ 5.0,10.0)",2079967,50,70.8,6.6,27,2115.57,71811,53033,657149,197781,910823,Democrat
53035,Kitsap County,WA,West,"[118,71672]","[ 2.0, 5.0)",254183,49.1,83.4,3,29.7,394.94,62413,53035,60561,46762,118625,Democrat
53037,Kittitas County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",42522,49.6,92.2,1.1,21.4,2297.27,42982,53037,7190,9845,18334,Republican
53039,Klickitat County,WA,West,"[  0,   17)","[ 0.0, 2.0)",20861,49.6,93,0.5,20,1871.31,41694,53039,3781,5390,9859,Republican
53041,Lewis County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",75128,50,93.1,0.8,26.1,2402.8,42860,53041,7236,16273,24995,Republican
53043,Lincoln County,WA,West,"[  0,   17)","[ 0.0, 2.0)",10250,49.8,94.4,0.3,20.7,2310.49,47195,53043,1238,4095,5692,Republican
53045,Mason County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",60711,48.3,88.6,1.3,31.8,959.42,48755,53045,11872,13539,27767,Democrat
53047,Okanogan County,WA,West,"[  0,   17)","[ 0.0, 2.0)",41290,49.5,82.8,0.8,18,5267.98,40368,53047,3980,6305,10893,Republican
53049,Pacific County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",20561,50,90.3,0.9,21.5,932.66,39830,53049,4597,5338,10667,Democrat
53051,Pend Oreille County,WA,West,"[  0,   17)","[ 0.0, 2.0)",12985,49,91.6,0.6,32.5,1399.99,40567,53051,1932,4364,6788,Republican
53053,Pierce County,WA,West,"[118,71672]","[ 5.0,10.0)",831928,50.3,76.5,7.3,28.8,1669.51,59204,53053,160306,136046,322592,Democrat
53055,San Juan County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",16015,51.7,94.7,0.6,14.6,173.92,53376,53055,7053,2651,10589,Democrat
53057,Skagit County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",120365,50.4,91.1,0.9,25,1731.2,55925,53057,26076,24330,54831,Democrat
53059,Skamania County,WA,West,"[  0,   17)","[ 0.0, 2.0)",11340,49.2,93.3,0.6,28.8,1655.68,53712,53059,2207,2910,5587,Republican
53061,Snohomish County,WA,West,"[118,71672]","[ 2.0, 5.0)",759583,49.9,80.8,3,29.5,2087.27,68381,53061,167943,116433,309496,Democrat
53063,Spokane County,WA,West,"[118,71672]","[ 0.0, 2.0)",484318,50.5,90,1.9,21.1,1763.79,49233,53063,86590,103846,208081,Republican
53065,Stevens County,WA,West,"[ 17,   45)","[ 0.0, 2.0)",43650,49.9,89.7,0.5,28,2477.77,41742,53065,4348,11059,16438,Republican
53067,Thurston County,WA,West,"[118,71672]","[ 2.0, 5.0)",265851,51,83.4,3.3,24.7,721.96,62229,53067,65015,46219,122301,Democrat
53069,Wahkiakum County,WA,West,"[  0,   17)","[ 0.0, 2.0)",4067,50.3,94.1,0.3,30.8,263.38,41815,53069,824,1328,2333,Republican
53071,Walla Walla County,WA,West,"[ 45,  118)","[ 2.0, 5.0)",59844,49.1,92.4,2,14.5,1270.13,46597,53071,7550,10775,19718,Republican
53073,Whatcom County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",208351,50.4,87.6,1.2,20.9,2106.86,51939,53073,59402,40247,108223,Democrat
53075,Whitman County,WA,West,"[ 17,   45)","[ 2.0, 5.0)",46827,49.1,85.2,2.1,15.4,2159.09,36257,53075,5521,5462,12128,Republican
53077,Yakima County,WA,West,"[ 45,  118)","[ 0.0, 2.0)",247687,49.8,88.2,1.5,19.8,4295.4,43506,53077,28484,39593,72306,Republican
54001,Barbour County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",16766,51.2,96.8,0.9,33.6,341.06,37327,54001,1213,4509,6024,Republican
54003,Berkeley County,WV,South,"[118,71672]","[ 5.0,10.0)",110497,50.6,88.6,7.4,31.7,321.14,53515,54003,12287,28210,42770,Republican
54005,Boone County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",23714,50.4,98.4,0.7,29.1,501.54,42156,54005,1783,6483,8654,Republican
54007,Braxton County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",14463,49.6,98,0.6,30.5,510.81,31848,54007,1315,3516,5063,Republican
54009,Brooke County,WV,South,"[118,71672]","[ 0.0, 2.0)",23530,51.2,96.8,1.4,25.8,89.21,42493,54009,2549,6574,9540,Republican
54011,Cabell County,WV,South,"[118,71672]","[ 5.0,10.0)",97109,51.3,91.4,5.1,20,281.02,38374,54011,11306,19648,32701,Republican
54013,Calhoun County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",7513,49.8,98.2,0.3,34.3,279.25,31679,54013,456,2023,2604,Republican
54015,Clay County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",8941,50,98.4,0.2,37,341.9,31613,54015,566,2289,2958,Republican
54017,Doddridge County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",8391,45.9,96.7,1.6,36.9,319.72,34817,54017,360,2347,2826,Republican
54019,Fayette County,WV,South,"[ 45,  118)","[ 2.0, 5.0)",45132,49.6,93.5,4.6,24.5,661.55,33771,54019,4246,10263,15187,Republican
54021,Gilmer County,WV,South,"[ 17,   45)","[10.0,15.0)",8618,39.7,84.1,12.8,31.3,338.5,38442,54021,537,1889,2528,Republican
54023,Grant County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",11687,50.4,97.8,0.9,24.5,477.37,41368,54023,510,4338,4945,Republican
54025,Greenbrier County,WV,South,"[ 17,   45)","[ 2.0, 5.0)",35450,50.8,94.7,2.8,25.9,1019.57,37895,54025,3743,9499,13984,Republican
54027,Hampshire County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",23483,49.3,97.2,1.2,37.7,640.25,27766,54027,1576,6646,8557,Republican
54029,Hancock County,WV,South,"[118,71672]","[ 2.0, 5.0)",30112,51.7,95.5,2.5,23.7,82.61,38522,54029,3247,8870,12642,Republican
54031,Hardy County,WV,South,"[ 17,   45)","[ 2.0, 5.0)",13923,49.6,95,2.8,23.5,582.31,32723,54031,1249,4544,6022,Republican
54033,Harrison County,WV,South,"[118,71672]","[ 0.0, 2.0)",68761,51.1,95.9,1.7,21.8,416.01,43183,54033,7675,18687,27868,Republican
54035,Jackson County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",29126,50.8,98,0.5,30,464.35,40376,54035,2648,8959,12108,Republican
54037,Jefferson County,WV,South,"[118,71672]","[ 5.0,10.0)",55713,50.6,88.5,6.9,38.9,209.64,65304,54037,9458,13144,24007,Republican
54039,Kanawha County,WV,South,"[118,71672]","[ 5.0,10.0)",190223,51.9,88.9,7.6,21.7,901.59,46085,54039,27985,43464,74996,Republican
54041,Lewis County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",16414,50.4,97.6,0.6,25.1,384.9,36199,54041,1336,5245,6885,Republican
54043,Lincoln County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",21561,50.3,98.8,0.2,33.4,437.04,35487,54043,1435,5257,6988,Republican
54045,Logan County,WV,South,"[ 45,  118)","[ 2.0, 5.0)",35348,50.2,96.7,2,25.8,453.74,36999,54045,2082,9866,12315,Republican
54047,McDowell County,WV,South,"[ 17,   45)","[ 5.0,10.0)",20448,50.6,89.5,9.1,25.7,533.46,22252,54047,1429,4614,6179,Republican
54049,Marion County,WV,South,"[118,71672]","[ 2.0, 5.0)",56803,51,94.1,3.6,24.8,308.74,42152,54049,6926,14592,22910,Republican
54051,Marshall County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",32416,50.9,97.7,0.7,22.5,305.43,40681,54051,2894,9565,13083,Republican
54053,Mason County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",27016,51.8,97.5,0.8,26.3,430.75,38411,54053,2069,7597,10115,Republican
54055,Mercer County,WV,South,"[118,71672]","[ 5.0,10.0)",61785,52.1,91.3,6.3,22.2,418.99,34842,54055,4689,17362,22919,Republican
54057,Mineral County,WV,South,"[ 45,  118)","[ 2.0, 5.0)",27578,50.3,95,3.1,25.3,327.83,31163,54057,2019,8957,11410,Republican
54059,Mingo County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",25716,50.9,96.7,1.9,30.2,423.11,35955,54059,1365,7876,9469,Republican
54061,Monongalia County,WV,South,"[118,71672]","[ 2.0, 5.0)",103463,48.5,91,3.9,20.8,360.06,44173,54061,14568,18278,35733,Republican
54063,Monroe County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",13582,50.5,97.4,0.8,34.4,472.75,41234,54063,1089,4337,5670,Republican
54065,Morgan County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",17453,50.4,97.1,0.8,33.5,229.07,36046,54065,1568,5718,7635,Republican
54067,Nicholas County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",25827,50.8,98,0.3,27.9,646.82,40064,54067,1821,7169,9385,Republican
54069,Ohio County,WV,South,"[118,71672]","[ 2.0, 5.0)",43328,52.1,93.4,3.7,19.5,105.82,41025,54069,5452,11077,17819,Republican
54071,Pendleton County,WV,South,"[  0,   17)","[ 2.0, 5.0)",7371,48.9,95.9,2.4,32.4,696.05,34175,54071,726,2388,3212,Republican
54073,Pleasants County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",7634,46.4,97.1,1.5,27.7,130.1,41859,54073,620,2342,3130,Republican
54075,Pocahontas County,WV,South,"[  0,   17)","[ 0.0, 2.0)",8662,48.5,97.4,1,26.7,940.28,33779,54075,924,2474,3619,Republican
54077,Preston County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",33788,48.5,97.5,1.3,30.9,648.81,45413,54077,2462,9501,12611,Republican
54079,Putnam County,WV,South,"[118,71672]","[ 0.0, 2.0)",56770,50.8,96.7,1.1,25.5,345.67,54854,54079,5784,17455,24443,Republican
54081,Raleigh County,WV,South,"[118,71672]","[ 5.0,10.0)",78241,50,88.9,8.2,23.9,605.35,40758,54081,6362,21835,29311,Republican
54083,Randolph County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",29429,48.4,96.9,1.5,20.9,1039.68,37276,54083,2724,7583,10816,Republican
54085,Ritchie County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",10011,50.3,98.5,0.3,27.8,451.99,35769,54085,490,3376,4040,Republican
54087,Roane County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",14664,50.5,98.1,0.4,34.4,483.56,28513,54087,1220,3772,5234,Republican
54089,Summers County,WV,South,"[ 17,   45)","[ 5.0,10.0)",13417,55.1,92.8,5.1,32.3,360.46,33784,54089,1186,3444,4847,Republican
54091,Taylor County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",17069,49.4,97.2,1,28.6,172.77,39536,54091,1483,4701,6498,Republican
54093,Tucker County,WV,South,"[  0,   17)","[ 0.0, 2.0)",6927,49.3,98.1,0.4,28.4,418.92,37635,54093,750,2557,3464,Republican
54095,Tyler County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",9098,51,98.6,0.3,27.6,256.29,39206,54095,505,2967,3621,Republican
54097,Upshur County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",24731,50.6,97.3,1,25.9,354.64,39381,54097,1763,6971,9180,Republican
54099,Wayne County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",41122,51.2,98.2,0.4,24.9,505.98,36964,54099,3334,11077,15080,Republican
54101,Webster County,WV,South,"[  0,   17)","[ 0.0, 2.0)",8834,50.1,98.1,0.4,29.2,553.47,27645,54101,554,2284,2955,Republican
54103,Wetzel County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",15988,50.7,98.3,0.4,28,358.06,37969,54103,1348,4461,6191,Republican
54105,Wirt County,WV,South,"[ 17,   45)","[ 0.0, 2.0)",5845,49.7,98,0.3,31.3,232.51,34702,54105,383,1903,2410,Republican
54107,Wood County,WV,South,"[118,71672]","[ 0.0, 2.0)",86237,51.7,96.4,1.2,19.1,366.26,42287,54107,8327,25168,35256,Republican
54109,Wyoming County,WV,South,"[ 45,  118)","[ 0.0, 2.0)",22598,50.4,98,0.7,32.3,499.45,34454,54109,1061,6527,7809,Republican
55001,Adams County,WI,Midwest,"[ 17,   45)","[ 2.0, 5.0)",20215,46.4,94,3.2,28,645.65,44897,55001,3780,5983,10107,Democrat
55003,Ashland County,WI,Midwest,"[  0,   17)","[ 0.0, 2.0)",16103,49.9,84.7,0.5,18,1045.04,38550,55003,4136,3428,7926,Democrat
55005,Barron County,WI,Midwest,"[ 45,  118)","[ 0.0, 2.0)",45455,50.3,96.1,1.1,19.4,862.71,44054,55005,7881,13595,22514,Republican
55007,Bayfield County,WI,Midwest,"[  0,   17)","[ 0.0, 2.0)",14985,48.9,86.2,0.6,23.3,1477.86,44944,55007,4953,4125,9491,Democrat
55009,Brown County,WI,Midwest,"[118,71672]","[ 2.0, 5.0)",256670,50.4,89.3,2.5,18.5,529.71,53119,55009,53358,67192,127497,Republican
55011,Buffalo County,WI,Midwest,"[ 17,   45)","[ 0.0, 2.0)",13188,49.1,98,0.4,24.3,671.64,47384,55011,2531,4049,6921,Democrat
55013,Burnett County,WI,Midwest,"[ 17,   45)","[ 0.0, 2.0)",15328,49.2,91.5,0.7,26.8,821.85,39564,55013,2948,5412,8719,Republican
55015,Calumet County,WI,Midwest,"[118,71672]","[ 0.0, 2.0)",49491,49.9,95.4,0.6,19.8,318.24,65130,55015,9634,15345,26429,Republican
