"cnt","year","month","date","hr","wkday","holiday","seasons","weather_cond","temp","hum","windspeed"
178,"2012","11","07",10,"wednesday",0,"winter","Mist or Cloudy",-1.126877541017,-0.34846264047454,0.886073166268775
147,"2012","11","07",11,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.607624217235628,1.37405656058195
212,"2012","11","07",12,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,0.764281665845554
181,"2012","11","07",13,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,0.519881272378821
161,"2012","11","07",14,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,1.37405656058195
198,"2012","11","07",15,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,0.886073166268775
273,"2012","11","07",16,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,1.37405656058195
517,"2012","11","07",17,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,1.61845695404868
465,"2012","11","07",18,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.503959586531193,1.37405656058195
319,"2012","11","07",19,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,0.886073166268775
256,"2012","11","07",20,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.711288847940063,1.13047355973551
126,"2012","11","07",21,"wednesday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.711288847940063,0.886073166268775
60,"2012","11","07",22,"wednesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,-0.34846264047454,0.519881272378821
40,"2012","11","07",23,"wednesday",0,"winter","Light Snow or Light Rain",-1.126877541017,0.118028197695417,0.276298271532379
15,"2012","11","08",0,"thursday",0,"winter","Light Snow or Light Rain",-1.126877541017,-0.0893010637134531,0.276298271532379
12,"2012","11","08",1,"thursday",0,"winter","Light Snow or Light Rain",-1.02301171805486,-0.55579190188341,1.37405656058195
6,"2012","11","08",2,"thursday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.711288847940063,0.276298271532379
10,"2012","11","08",4,"thursday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.918618109348932,0.764281665845554
35,"2012","11","08",5,"thursday",0,"winter","Mist or Cloudy",-1.02301171805486,-1.07411505540558,0.276298271532379
124,"2012","11","08",6,"thursday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-1.22961200146224,0.276298271532379
423,"2012","11","08",7,"thursday",0,"winter","Clear or Few Cloudy",-1.126877541017,-1.38510894751889,1.61845695404868
668,"2012","11","08",8,"thursday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-1.54060589357554,0.764281665845554
275,"2012","11","08",9,"thursday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-1.64427052427998,1.37405656058195
161,"2012","11","08",10,"thursday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-1.64427052427998,1.13047355973551
171,"2012","11","08",11,"thursday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.74793515498441,1.61845695404868
235,"2012","11","08",12,"thursday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-2.0070967317455,2.47181484963152
228,"2012","11","08",13,"thursday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-2.3180906238588,1.86203995489513
182,"2012","11","08",14,"thursday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-2.3180906238588,1.86203995489513
233,"2012","11","08",15,"thursday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-2.3180906238588,1.86203995489513
339,"2012","11","08",16,"thursday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-2.42175525456324,1.61845695404868
592,"2012","11","08",17,"thursday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-2.21442599315437,0.886073166268775
507,"2012","11","08",18,"thursday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-2.0070967317455,1.86203995489513
373,"2012","11","08",19,"thursday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-1.85159978568885,1.37405656058195
245,"2012","11","08",20,"thursday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-1.74793515498441,2.22823184878508
233,"2012","11","08",21,"thursday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.33327663216667,1.61845695404868
161,"2012","11","08",22,"thursday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-1.07411505540558,0.886073166268775
87,"2012","11","08",23,"thursday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,1.37405656058195
55,"2012","11","09",0,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.711288847940063,1.13047355973551
20,"2012","11","09",1,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,0.764281665845554
12,"2012","11","09",2,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,0.519881272378821
9,"2012","11","09",3,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,1.86203995489513
14,"2012","11","09",4,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,1.37405656058195
27,"2012","11","09",5,"friday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.34846264047454,0.0318978780656464
131,"2012","11","09",6,"friday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.118028197695417,-0.699668517093971
341,"2012","11","09",7,"friday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.118028197695417,-0.456085516247529
693,"2012","11","09",8,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.296630325122323,-0.211685122780796
327,"2012","11","09",9,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,1.86203995489513
197,"2012","11","09",10,"friday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.659456532587845,1.13047355973551
251,"2012","11","09",11,"friday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-0.814953478644498,0.886073166268775
262,"2012","11","09",12,"friday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-1.1259473707578,1.13047355973551
299,"2012","11","09",13,"friday",0,"winter","Clear or Few Cloudy",-0.192085134357741,-1.28144431681445,0.886073166268775
274,"2012","11","09",14,"friday",0,"winter","Clear or Few Cloudy",-0.192085134357741,-1.28144431681445,0.0318978780656464
356,"2012","11","09",15,"friday",0,"winter","Clear or Few Cloudy",-0.192085134357741,-1.38510894751889,0.276298271532379
434,"2012","11","09",16,"friday",0,"winter","Clear or Few Cloudy",-0.192085134357741,-1.28144431681445,-0.211685122780796
654,"2012","11","09",17,"friday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-0.97045042470115,-0.456085516247529
496,"2012","11","09",18,"friday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-0.97045042470115,-0.699668517093971
361,"2012","11","09",19,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.429022089808721,-0.821460017517193
255,"2012","11","09",20,"friday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.169860513047634,-0.456085516247529
199,"2012","11","09",21,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.688183666569809,-1.5538438052971
163,"2012","11","09",22,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.429022089808721,-0.699668517093971
162,"2012","11","09",23,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.947345243330896,-0.821460017517193
122,"2012","11","10",0,"saturday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.688183666569809,-0.821460017517193
76,"2012","11","10",1,"saturday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.947345243330896,-0.821460017517193
44,"2012","11","10",2,"saturday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.947345243330896,-1.5538438052971
20,"2012","11","10",3,"saturday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.947345243330896,-1.5538438052971
6,"2012","11","10",4,"saturday",0,"winter","Clear or Few Cloudy",-1.23074336397914,1.2583391354442,-0.699668517093971
10,"2012","11","10",5,"saturday",0,"winter","Clear or Few Cloudy",-1.126877541017,1.2583391354442,-1.5538438052971
16,"2012","11","10",6,"saturday",0,"winter","Clear or Few Cloudy",-1.33460918694128,1.56933302755751,-0.821460017517193
71,"2012","11","10",7,"saturday",0,"winter","Clear or Few Cloudy",-1.23074336397914,1.2583391354442,-0.699668517093971
146,"2012","11","10",8,"saturday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.688183666569809,-1.5538438052971
259,"2012","11","10",9,"saturday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.169860513047634,0.0318978780656464
350,"2012","11","10",10,"saturday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-0.244798009770106,-1.5538438052971
466,"2012","11","10",11,"saturday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-0.244798009770106,-0.699668517093971
606,"2012","11","10",12,"saturday",0,"winter","Clear or Few Cloudy",-0.0882193113956013,-0.76312116329228,-1.5538438052971
651,"2012","11","10",13,"saturday",0,"winter","Clear or Few Cloudy",0.119512334528679,-1.22961200146224,-1.5538438052971
627,"2012","11","10",14,"saturday",0,"winter","Clear or Few Cloudy",0.223378157490819,-1.33327663216667,-1.5538438052971
567,"2012","11","10",15,"saturday",0,"winter","Clear or Few Cloudy",0.119512334528679,-0.918618109348932,-1.5538438052971
605,"2012","11","10",16,"saturday",0,"winter","Clear or Few Cloudy",0.223378157490819,-1.33327663216667,-1.5538438052971
501,"2012","11","10",17,"saturday",0,"winter","Clear or Few Cloudy",0.0156465115665389,-0.918618109348932,0.0318978780656464
359,"2012","11","10",18,"saturday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-0.452127271178975,-0.456085516247529
283,"2012","11","10",19,"saturday",0,"winter","Clear or Few Cloudy",-0.192085134357741,-0.607624217235628,-0.821460017517193
192,"2012","11","10",20,"saturday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-0.452127271178975,-1.5538438052971
220,"2012","11","10",21,"saturday",0,"winter","Clear or Few Cloudy",-0.503682603244161,0.169860513047634,-1.5538438052971
193,"2012","11","10",22,"saturday",0,"winter","Clear or Few Cloudy",-0.607548426206302,0.429022089808721,-0.821460017517193
146,"2012","11","10",23,"saturday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.429022089808721,-0.699668517093971
124,"2012","11","11",0,"sunday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.947345243330896,-0.821460017517193
108,"2012","11","11",1,"sunday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.688183666569809,-0.821460017517193
70,"2012","11","11",2,"sunday",0,"winter","Clear or Few Cloudy",-0.919145895092722,1.2583391354442,-0.699668517093971
48,"2012","11","11",3,"sunday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.947345243330896,-1.5538438052971
11,"2012","11","11",4,"sunday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.947345243330896,-0.699668517093971
12,"2012","11","11",5,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,1.2583391354442,-0.456085516247529
19,"2012","11","11",6,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,1.2583391354442,-0.821460017517193
68,"2012","11","11",7,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,1.36200376614864,-0.821460017517193
119,"2012","11","11",8,"sunday",0,"winter","Clear or Few Cloudy",-0.919145895092722,1.2583391354442,-0.699668517093971
273,"2012","11","11",9,"sunday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.740015981922026,-1.5538438052971
405,"2012","11","11",10,"sunday",0,"winter","Clear or Few Cloudy",-0.503682603244161,0.325357459104286,-0.699668517093971
504,"2012","11","11",11,"sunday",0,"winter","Clear or Few Cloudy",-0.192085134357741,-0.192965694417888,-0.456085516247529
585,"2012","11","11",12,"sunday",0,"winter","Clear or Few Cloudy",0.0156465115665389,-0.76312116329228,-0.821460017517193
686,"2012","11","11",13,"sunday",0,"winter","Clear or Few Cloudy",0.223378157490819,-0.918618109348932,-0.699668517093971
654,"2012","11","11",14,"sunday",0,"winter","Clear or Few Cloudy",0.534975626377239,-1.54060589357554,-0.211685122780796
724,"2012","11","11",15,"sunday",0,"winter","Clear or Few Cloudy",0.32724398045296,-1.33327663216667,0.276298271532379
653,"2012","11","11",16,"sunday",0,"winter","Clear or Few Cloudy",0.223378157490819,-1.07411505540558,0.276298271532379
493,"2012","11","11",17,"sunday",0,"winter","Clear or Few Cloudy",0.223378157490819,-0.918618109348932,-0.211685122780796
405,"2012","11","11",18,"sunday",0,"winter","Clear or Few Cloudy",0.119512334528679,-0.918618109348932,-0.456085516247529
277,"2012","11","11",19,"sunday",0,"winter","Clear or Few Cloudy",-0.0882193113956013,-0.400294955826758,-0.456085516247529
200,"2012","11","11",20,"sunday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-0.0374687483612356,-0.211685122780796
171,"2012","11","11",21,"sunday",0,"winter","Clear or Few Cloudy",-0.295950957319881,0.221692828399852,0.276298271532379
134,"2012","11","11",22,"sunday",0,"winter","Clear or Few Cloudy",-0.399816780282022,0.429022089808721,0.0318978780656464
109,"2012","11","11",23,"sunday",0,"winter","Clear or Few Cloudy",-0.399816780282022,0.429022089808721,0.0318978780656464
49,"2012","11","12",0,"monday",1,"winter","Clear or Few Cloudy",-0.399816780282022,0.429022089808721,-0.699668517093971
30,"2012","11","12",1,"monday",1,"winter","Clear or Few Cloudy",-0.503682603244161,0.688183666569809,-0.211685122780796
20,"2012","11","12",2,"monday",1,"winter","Clear or Few Cloudy",-0.503682603244161,0.688183666569809,-0.456085516247529
4,"2012","11","12",3,"monday",1,"winter","Clear or Few Cloudy",-0.503682603244161,0.688183666569809,-0.456085516247529
4,"2012","11","12",4,"monday",1,"winter","Clear or Few Cloudy",-0.503682603244161,0.688183666569809,-0.821460017517193
24,"2012","11","12",5,"monday",1,"winter","Clear or Few Cloudy",-0.607548426206302,1.2583391354442,-1.5538438052971
71,"2012","11","12",6,"monday",1,"winter","Clear or Few Cloudy",-0.607548426206302,1.2583391354442,-0.699668517093971
264,"2012","11","12",7,"monday",1,"winter","Clear or Few Cloudy",-0.503682603244161,1.2583391354442,-1.5538438052971
540,"2012","11","12",8,"monday",1,"winter","Clear or Few Cloudy",-0.399816780282022,0.999177558683113,-0.211685122780796
397,"2012","11","12",9,"monday",1,"winter","Clear or Few Cloudy",-0.295950957319881,1.31017145079642,-0.699668517093971
266,"2012","11","12",10,"monday",1,"winter","Clear or Few Cloudy",-0.0882193113956013,0.740015981922026,-0.211685122780796
367,"2012","11","12",11,"monday",1,"winter","Clear or Few Cloudy",0.119512334528679,0.480854405160939,-0.211685122780796
419,"2012","11","12",12,"monday",1,"winter","Clear or Few Cloudy",0.32724398045296,0.0661958823431994,0.276298271532379
420,"2012","11","12",13,"monday",1,"winter","Clear or Few Cloudy",0.534975626377239,-0.141133379065671,0.276298271532379
444,"2012","11","12",14,"monday",1,"winter","Clear or Few Cloudy",0.431109803415099,-0.141133379065671,0.764281665845554
382,"2012","11","12",15,"monday",1,"winter","Clear or Few Cloudy",0.32724398045296,0.0661958823431994,0.519881272378821
434,"2012","11","12",16,"monday",1,"winter","Clear or Few Cloudy",0.32724398045296,0.0661958823431994,-0.211685122780796
596,"2012","11","12",17,"monday",1,"winter","Clear or Few Cloudy",0.32724398045296,0.0661958823431994,0.764281665845554
551,"2012","11","12",18,"monday",1,"winter","Clear or Few Cloudy",0.119512334528679,0.480854405160939,-0.456085516247529
353,"2012","11","12",19,"monday",1,"winter","Clear or Few Cloudy",0.223378157490819,0.532686720513156,0.764281665845554
304,"2012","11","12",20,"monday",1,"winter","Mist or Cloudy",0.119512334528679,0.740015981922026,0.764281665845554
155,"2012","11","12",21,"monday",1,"winter","Light Snow or Light Rain",0.223378157490819,0.532686720513156,0.276298271532379
112,"2012","11","12",22,"monday",1,"winter","Clear or Few Cloudy",0.119512334528679,0.740015981922026,0.519881272378821
63,"2012","11","12",23,"monday",1,"winter","Mist or Cloudy",0.223378157490819,0.740015981922026,0.276298271532379
23,"2012","11","13",0,"tuesday",0,"winter","Mist or Cloudy",0.119512334528679,1.05100987403533,0.764281665845554
5,"2012","11","13",1,"tuesday",0,"winter","Light Snow or Light Rain",-0.295950957319881,1.31017145079642,3.69218203172461
11,"2012","11","13",2,"tuesday",0,"winter","Light Snow or Light Rain",-0.711414249168442,1.2583391354442,2.10644034836186
5,"2012","11","13",3,"tuesday",0,"winter","Light Snow or Light Rain",-0.711414249168442,1.2583391354442,1.37405656058195
9,"2012","11","13",4,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,0.947345243330896,1.61845695404868
18,"2012","11","13",5,"tuesday",0,"winter","Mist or Cloudy",-0.815280072130582,1.2583391354442,0.764281665845554
50,"2012","11","13",6,"tuesday",0,"winter","Light Snow or Light Rain",-0.919145895092722,0.947345243330896,2.22823184878508
107,"2012","11","13",7,"tuesday",0,"winter","Light Snow or Light Rain",-0.919145895092722,1.2583391354442,0.519881272378821
211,"2012","11","13",8,"tuesday",0,"winter","Light Snow or Light Rain",-0.919145895092722,1.2583391354442,0.519881272378821
110,"2012","11","13",9,"tuesday",0,"winter","Light Snow or Light Rain",-0.919145895092722,0.947345243330896,1.13047355973551
94,"2012","11","13",10,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,0.636351351217591,1.61845695404868
