Party,Year,Sector,GHG_emissions
Switzerland,2014,Agriculture,6178.11
Switzerland,2015,Agriculture,6097.09
Switzerland,2016,Agriculture,6092.84
Switzerland,2017,Agriculture,6077.17
Switzerland,1990,LULUCF,-2484.43
Switzerland,1991,LULUCF,-6289.49
Switzerland,1992,LULUCF,-5022.11
Switzerland,1993,LULUCF,-4368.38
Switzerland,1994,LULUCF,-3190.3
Switzerland,1995,LULUCF,-3835
Switzerland,1996,LULUCF,-6461.87
Switzerland,1997,LULUCF,-4230.67
Switzerland,1998,LULUCF,-3047.27
Switzerland,1999,LULUCF,-3513.91
Switzerland,2000,LULUCF,5569.23
Switzerland,2001,LULUCF,-1042.5
Switzerland,2002,LULUCF,-2783.77
Switzerland,2003,LULUCF,-3725.96
Switzerland,2004,LULUCF,-3334.31
Switzerland,2005,LULUCF,-2490.85
Switzerland,2006,LULUCF,-1602.81
Switzerland,2007,LULUCF,-483.91
Switzerland,2008,LULUCF,-2320.72
Switzerland,2009,LULUCF,-3121.78
Switzerland,2010,LULUCF,-2619.06
Switzerland,2011,LULUCF,-1420.24
Switzerland,2012,LULUCF,-1866.39
Switzerland,2013,LULUCF,-2068.8
Switzerland,2014,LULUCF,-659.15
Switzerland,2015,LULUCF,-2185.87
Switzerland,2016,LULUCF,-2115.32
Switzerland,2017,LULUCF,-1597.58
Switzerland,1990,Waste,1071.2
Switzerland,1991,Waste,980.64
Switzerland,1992,Waste,981.65
Switzerland,1993,Waste,931.18
Switzerland,1994,Waste,872.93
Switzerland,1995,Waste,873.86
Switzerland,1996,Waste,863.6
Switzerland,1997,Waste,850.78
Switzerland,1998,Waste,835.55
Switzerland,1999,Waste,825.1
Switzerland,2000,Waste,829.65
Switzerland,2001,Waste,844.41
Switzerland,2002,Waste,856.7
Switzerland,2003,Waste,834.95
Switzerland,2004,Waste,853.07
Switzerland,2005,Waste,844.53
Switzerland,2006,Waste,843.96
Switzerland,2007,Waste,827.18
Switzerland,2008,Waste,809.92
Switzerland,2009,Waste,788.17
Switzerland,2010,Waste,774.81
Switzerland,2011,Waste,759.72
Switzerland,2012,Waste,738.21
Switzerland,2013,Waste,732.19
Switzerland,2014,Waste,723.17
Switzerland,2015,Waste,715.99
Switzerland,2016,Waste,702.97
Switzerland,2017,Waste,690.76
Switzerland,1990,Other,12.22
Switzerland,1991,Other,12.22
Switzerland,1992,Other,12.21
Switzerland,1993,Other,12.19
Switzerland,1994,Other,12.17
Switzerland,1995,Other,12.15
Switzerland,1996,Other,12.12
Switzerland,1997,Other,12.1
Switzerland,1998,Other,11.07
Switzerland,1999,Other,12.38
Switzerland,2000,Other,12.99
Switzerland,2001,Other,13.85
Switzerland,2002,Other,12.92
Switzerland,2003,Other,14.07
Switzerland,2004,Other,13.92
Switzerland,2005,Other,13.59
Switzerland,2006,Other,12.52
Switzerland,2007,Other,13.86
Switzerland,2008,Other,13
Switzerland,2009,Other,12.66
Switzerland,2010,Other,12.4
Switzerland,2011,Other,13.37
Switzerland,2012,Other,14.01
Switzerland,2013,Other,14.41
Switzerland,2014,Other,11.53
Switzerland,2015,Other,12.46
Switzerland,2016,Other,12.2
Switzerland,2017,Other,12.65
Turkey,1990,Energy,139601.24
Turkey,1991,Energy,143985.24
Turkey,1992,Energy,150337.19
Turkey,1993,Energy,156827.14
Turkey,1994,Energy,153349.22
Turkey,1995,Energy,166318.24
Turkey,1996,Energy,184017.92
Turkey,1997,Energy,196178.24
Turkey,1998,Energy,195864.34
Turkey,1999,Energy,193817.04
Turkey,2000,Energy,216053.71
Turkey,2001,Energy,199232.91
Turkey,2002,Energy,205832.17
Turkey,2003,Energy,220300.44
Turkey,2004,Energy,226139.33
Turkey,2005,Energy,243964.91
Turkey,2006,Energy,259959.2
Turkey,2007,Energy,290770.55
Turkey,2008,Energy,287278.86
Turkey,2009,Energy,292500.51
Turkey,2010,Energy,287047.24
Turkey,2011,Energy,308666.17
Turkey,2012,Energy,320488.91
Turkey,2013,Energy,307523.3
Turkey,2014,Energy,325767.12
Turkey,2015,Energy,340907.25
Turkey,2016,Energy,359671.35
Turkey,2017,Energy,379900.74
Turkey,1990,Industrial processes and product use,22836.47
Turkey,1991,Industrial processes and product use,24738.44
Turkey,1992,Industrial processes and product use,24349.11
Turkey,1993,Industrial processes and product use,24534.79
Turkey,1994,Industrial processes and product use,24200.54
Turkey,1995,Industrial processes and product use,25247.31
Turkey,1996,Industrial processes and product use,26187.53
Turkey,1997,Industrial processes and product use,27028.83
Turkey,1998,Industrial processes and product use,27373.26
Turkey,1999,Industrial processes and product use,25833.24
Turkey,2000,Industrial processes and product use,26227.12
Turkey,2001,Industrial processes and product use,25897.77
Turkey,2002,Industrial processes and product use,26871.78
Turkey,2003,Industrial processes and product use,28207.79
Turkey,2004,Industrial processes and product use,30767.45
Turkey,2005,Industrial processes and product use,33630.51
Turkey,2006,Industrial processes and product use,36672.79
Turkey,2007,Industrial processes and product use,39175.49
Turkey,2008,Industrial processes and product use,40921.73
Turkey,2009,Industrial processes and product use,42470.71
Turkey,2010,Industrial processes and product use,48107.22
Turkey,2011,Industrial processes and product use,52749.42
Turkey,2012,Industrial processes and product use,55011.95
Turkey,2013,Industrial processes and product use,58059.52
Turkey,2014,Industrial processes and product use,58516.91
Turkey,2015,Industrial processes and product use,57039.91
Turkey,2016,Industrial processes and product use,62175.13
Turkey,2017,Industrial processes and product use,66454.6
Turkey,1990,Agriculture,45679.99
Turkey,1991,Agriculture,46546.15
Turkey,1992,Agriculture,46592.45
Turkey,1993,Agriculture,47031.66
Turkey,1994,Agriculture,44553.34
Turkey,1995,Agriculture,43668.36
Turkey,1996,Agriculture,44372.47
Turkey,1997,Agriculture,42242.58
Turkey,1998,Agriculture,43586.27
Turkey,1999,Agriculture,44186.84
Turkey,2000,Agriculture,42260.71
Turkey,2001,Agriculture,39800.53
Turkey,2002,Agriculture,37446.85
Turkey,2003,Agriculture,40869.45
Turkey,2004,Agriculture,41401.57
Turkey,2005,Agriculture,42307.1
Turkey,2006,Agriculture,43491.89
Turkey,2007,Agriculture,43176.75
Turkey,2008,Agriculture,41043.74
Turkey,2009,Agriculture,41695.53
Turkey,2010,Agriculture,43975.79
Turkey,2011,Agriculture,46400.14
Turkey,2012,Agriculture,52079.99
Turkey,2013,Agriculture,55214.75
Turkey,2014,Agriculture,55508.21
Turkey,2015,Agriculture,55428.34
Turkey,2016,Agriculture,58181.64
Turkey,2017,Agriculture,62542.62
Turkey,1990,LULUCF,-55764.67
Turkey,1991,LULUCF,-56726.83
Turkey,1992,LULUCF,-56857.15
Turkey,1993,LULUCF,-56061.03
Turkey,1994,LULUCF,-57452.47
Turkey,1995,LULUCF,-57399.69
Turkey,1996,LULUCF,-57723.02
Turkey,1997,LULUCF,-61693.35
Turkey,1998,LULUCF,-62626.86
Turkey,1999,LULUCF,-64042.47
Turkey,2000,LULUCF,-61556.06
Turkey,2001,LULUCF,-64716.54
Turkey,2002,LULUCF,-72486.75
Turkey,2003,LULUCF,-74547.86
Turkey,2004,LULUCF,-73694.87
Turkey,2005,LULUCF,-74693.28
Turkey,2006,LULUCF,-74716.35
Turkey,2007,LULUCF,-74436.22
Turkey,2008,LULUCF,-69213.1
Turkey,2009,LULUCF,-72847.18
Turkey,2010,LULUCF,-73491.81
Turkey,2011,LULUCF,-77114.82
Turkey,2012,LULUCF,-74401.31
Turkey,2013,LULUCF,-76476.08
Turkey,2014,LULUCF,-77509.48
Turkey,2015,LULUCF,-97206.35
Turkey,2016,LULUCF,-95929.85
Turkey,2017,LULUCF,-99907.49
Turkey,1990,Waste,11083.99
Turkey,1991,Waste,11308.35
Turkey,1992,Waste,11523.17
Turkey,1993,Waste,11755.4
Turkey,1994,Waste,12023.57
Turkey,1995,Waste,12350.99
Turkey,1996,Waste,12654.34
Turkey,1997,Waste,13156.91
Turkey,1998,Waste,13464.48
Turkey,1999,Waste,13921.43
Turkey,2000,Waste,14348.4
Turkey,2001,Waste,15479.65
Turkey,2002,Waste,15922.03
Turkey,2003,Waste,16218.46
Turkey,2004,Waste,16642.68
Turkey,2005,Waste,17310.16
Turkey,2006,Waste,18031.1
Turkey,2007,Waste,18300.06
Turkey,2008,Waste,18349
Turkey,2009,Waste,18848.72
Turkey,2010,Waste,19530.28
Turkey,2011,Waste,19756.18
Turkey,2012,Waste,19354.23
Turkey,2013,Waste,18171.25
Turkey,2014,Waste,18169.63
Turkey,2015,Waste,18815.31
Turkey,2016,Waste,18440.82
Turkey,2017,Waste,17355.03
Turkey,1990,Other,NA
Turkey,1991,Other,NA
Turkey,1992,Other,NA
Turkey,1993,Other,NA
Turkey,1994,Other,NA
Turkey,1995,Other,NA
Turkey,1996,Other,NA
Turkey,1997,Other,NA
Turkey,1998,Other,NA
Turkey,1999,Other,NA
Turkey,2000,Other,NA
Turkey,2001,Other,NA
Turkey,2002,Other,NA
Turkey,2003,Other,NA
Turkey,2004,Other,NA
Turkey,2005,Other,NA
Turkey,2006,Other,NA
Turkey,2007,Other,NA
Turkey,2008,Other,NA
Turkey,2009,Other,NA
Turkey,2010,Other,NA
Turkey,2011,Other,NA
Turkey,2012,Other,NA
Turkey,2013,Other,NA
Turkey,2014,Other,NA
Turkey,2015,Other,NA
Turkey,2016,Other,NA
Turkey,2017,Other,NA
United Kingdom,1990,Energy,615267.74
United Kingdom,1991,Energy,625927.49
United Kingdom,1992,Energy,609930.08
United Kingdom,1993,Energy,594572.73
United Kingdom,1994,Energy,581025.93
United Kingdom,1995,Energy,572997.54
United Kingdom,1996,Energy,591962.15
United Kingdom,1997,Energy,566578.2
United Kingdom,1998,Energy,569409.04
United Kingdom,1999,Energy,559602.76
United Kingdom,2000,Energy,565974.4
United Kingdom,2001,Energy,575259.83
United Kingdom,2002,Energy,558970.75
United Kingdom,2003,Energy,566672.31
United Kingdom,2004,Energy,566349.59
United Kingdom,2005,Energy,562536.1
United Kingdom,2006,Energy,560330.44
United Kingdom,2007,Energy,549833.95
United Kingdom,2008,Energy,536623.53
United Kingdom,2009,Energy,491596.82
United Kingdom,2010,Energy,507760.17
United Kingdom,2011,Energy,466015.66
United Kingdom,2012,Energy,484115.14
United Kingdom,2013,Energy,471514.26
United Kingdom,2014,Energy,432273.29
United Kingdom,2015,Energy,416102.28
United Kingdom,2016,Energy,394601.31
United Kingdom,2017,Energy,381802.83
United Kingdom,1990,Industrial processes and product use,66557.52
United Kingdom,1991,Industrial processes and product use,64781.84
United Kingdom,1992,Industrial processes and product use,60375.09
United Kingdom,1993,Industrial processes and product use,57000.61
United Kingdom,1994,Industrial processes and product use,60315.13
United Kingdom,1995,Industrial processes and product use,60857.72
United Kingdom,1996,Industrial processes and product use,62955.74
United Kingdom,1997,Industrial processes and product use,64165.19
United Kingdom,1998,Industrial processes and product use,60769.66
United Kingdom,1999,Industrial processes and product use,42737.41
United Kingdom,2000,Industrial processes and product use,40618.7
United Kingdom,2001,Industrial processes and product use,38817.35
United Kingdom,2002,Industrial processes and product use,37068.09
United Kingdom,2003,Industrial processes and product use,39366.85
United Kingdom,2004,Industrial processes and product use,40495.95
United Kingdom,2005,Industrial processes and product use,39675.12
United Kingdom,2006,Industrial processes and product use,38887.92
United Kingdom,2007,Industrial processes and product use,41238.14
United Kingdom,2008,Industrial processes and product use,39476.57
United Kingdom,2009,Industrial processes and product use,32825.85
United Kingdom,2010,Industrial processes and product use,35576.3
United Kingdom,2011,Industrial processes and product use,32059.82
United Kingdom,2012,Industrial processes and product use,32402.82
United Kingdom,2013,Industrial processes and product use,34504.17
United Kingdom,2014,Industrial processes and product use,34217.22
United Kingdom,2015,Industrial processes and product use,33718.83
United Kingdom,2016,Industrial processes and product use,30875.96
United Kingdom,2017,Industrial processes and product use,30330.49
United Kingdom,1990,Agriculture,49173.86
United Kingdom,1991,Agriculture,48875.87
United Kingdom,1992,Agriculture,48222.62
United Kingdom,1993,Agriculture,47196.19
United Kingdom,1994,Agriculture,48156.49
United Kingdom,1995,Agriculture,47954.35
United Kingdom,1996,Agriculture,48590.59
United Kingdom,1997,Agriculture,47876.46
United Kingdom,1998,Agriculture,48078.03
United Kingdom,1999,Agriculture,48148.45
United Kingdom,2000,Agriculture,45926.29
United Kingdom,2001,Agriculture,43462.1
United Kingdom,2002,Agriculture,43183.64
United Kingdom,2003,Agriculture,44033.15
United Kingdom,2004,Agriculture,44140.59
United Kingdom,2005,Agriculture,43596.43
United Kingdom,2006,Agriculture,42583.22
United Kingdom,2007,Agriculture,42072.57
United Kingdom,2008,Agriculture,41087.52
United Kingdom,2009,Agriculture,40767.6
United Kingdom,2010,Agriculture,40914.35
United Kingdom,2011,Agriculture,41004.79
United Kingdom,2012,Agriculture,40629.9
United Kingdom,2013,Agriculture,40427.63
United Kingdom,2014,Agriculture,41793.33
United Kingdom,2015,Agriculture,41173.05
United Kingdom,2016,Agriculture,41192.07
United Kingdom,2017,Agriculture,41549.1
United Kingdom,1990,LULUCF,255.46
United Kingdom,1991,LULUCF,-309.14
United Kingdom,1992,LULUCF,-1095.87
United Kingdom,1993,LULUCF,-1526.24
United Kingdom,1994,LULUCF,-1677.69
United Kingdom,1995,LULUCF,-1711.33
United Kingdom,1996,LULUCF,-2556.98
United Kingdom,1997,LULUCF,-3148.17
United Kingdom,1998,LULUCF,-3851.84
United Kingdom,1999,LULUCF,-3444.05
United Kingdom,2000,LULUCF,-3874.65
United Kingdom,2001,LULUCF,-4616.61
United Kingdom,2002,LULUCF,-5546.71
United Kingdom,2003,LULUCF,-5871.83
United Kingdom,2004,LULUCF,-6671.37
United Kingdom,2005,LULUCF,-7114.85
United Kingdom,2006,LULUCF,-7672.18
United Kingdom,2007,LULUCF,-8283.84
United Kingdom,2008,LULUCF,-8794.7
United Kingdom,2009,LULUCF,-8791.66
United Kingdom,2010,LULUCF,-9109.75
United Kingdom,2011,LULUCF,-9574.76
United Kingdom,2012,LULUCF,-9003.76
United Kingdom,2013,LULUCF,-9342.19
United Kingdom,2014,LULUCF,-9564.72
United Kingdom,2015,LULUCF,-9711.94
United Kingdom,2016,LULUCF,-9798.88
United Kingdom,2017,LULUCF,-9892.68
United Kingdom,1990,Waste,66948.77
United Kingdom,1991,Waste,67533.75
United Kingdom,1992,Waste,67721.59
United Kingdom,1993,Waste,68191.17
United Kingdom,1994,Waste,68474.02
United Kingdom,1995,Waste,69462.76
United Kingdom,1996,Waste,69777.07
United Kingdom,1997,Waste,69242.03
United Kingdom,1998,Waste,68242.84
United Kingdom,1999,Waste,65508.13
United Kingdom,2000,Waste,63167.73
United Kingdom,2001,Waste,61153.74
United Kingdom,2002,Waste,59925.66
United Kingdom,2003,Waste,56132.71
United Kingdom,2004,Waste,51947.03
United Kingdom,2005,Waste,49357.35
United Kingdom,2006,Waste,46213.76
United Kingdom,2007,Waste,43177.78
United Kingdom,2008,Waste,38715.78
United Kingdom,2009,Waste,34680.5
United Kingdom,2010,Waste,30109.8
United Kingdom,2011,Waste,28080.52
United Kingdom,2012,Waste,26504.67
United Kingdom,2013,Waste,23455.68
United Kingdom,2014,Waste,21218.97
United Kingdom,2015,Waste,20986.1
United Kingdom,2016,Waste,20365.65
United Kingdom,2017,Waste,20663.7
United Kingdom,1990,Other,NA
United Kingdom,1991,Other,NA
United Kingdom,1992,Other,NA
United Kingdom,1993,Other,NA
United Kingdom,1994,Other,NA
United Kingdom,1995,Other,NA
United Kingdom,1996,Other,NA
United Kingdom,1997,Other,NA
United Kingdom,1998,Other,NA
United Kingdom,1999,Other,NA
United Kingdom,2000,Other,NA
United Kingdom,2001,Other,NA
United Kingdom,2002,Other,NA
United Kingdom,2003,Other,NA
United Kingdom,2004,Other,NA
United Kingdom,2005,Other,NA
United Kingdom,2006,Other,NA
United Kingdom,2007,Other,NA
United Kingdom,2008,Other,NA
United Kingdom,2009,Other,NA
United Kingdom,2010,Other,NA
United Kingdom,2011,Other,NA
United Kingdom,2012,Other,NA
United Kingdom,2013,Other,NA
United Kingdom,2014,Other,NA
United Kingdom,2015,Other,NA
United Kingdom,2016,Other,NA
United Kingdom,2017,Other,NA
United States of America,1990,Energy,5325587.45
United States of America,1991,Energy,5281645.66
United States of America,1992,Energy,5386948.89
United States of America,1993,Energy,5478995.35
United States of America,1994,Energy,5566579.41
United States of America,1995,Energy,5611813.84
United States of America,1996,Energy,5800346.66
United States of America,1997,Energy,5871291.24
United States of America,1998,Energy,5910410.9
United States of America,1999,Energy,5970029.02
United States of America,2000,Energy,6176597.69
United States of America,2001,Energy,6089505.23
United States of America,2002,Energy,6120717.4
United States of America,2003,Energy,6190240.33
United States of America,2004,Energy,6285299.95
United States of America,2005,Energy,6302258.01
United States of America,2006,Energy,6221030.45
United States of America,2007,Energy,6290185.93
United States of America,2008,Energy,6098344.79
United States of America,2009,Energy,5693565.63
United States of America,2010,Energy,5861733.89
United States of America,2011,Energy,5708287.7
United States of America,2012,Energy,5494158.47
United States of America,2013,Energy,5635294.61
United States of America,2014,Energy,5675499.81
United States of America,2015,Energy,5519818.09
United States of America,2016,Energy,5390865.11
United States of America,2017,Energy,5351002.27
United States of America,1990,Industrial processes and product use,345553.55
United States of America,1991,Industrial processes and product use,326089.29
United States of America,1992,Industrial processes and product use,332063.15
United States of America,1993,Industrial processes and product use,331493.01
United States of America,1994,Industrial processes and product use,343721.4
United States of America,1995,Industrial processes and product use,374716.08
United States of America,1996,Industrial processes and product use,387208.27
United States of America,1997,Industrial processes and product use,392443.3
United States of America,1998,Industrial processes and product use,400787.03
United States of America,1999,Industrial processes and product use,395727.57
United States of America,2000,Industrial processes and product use,394383.21
United States of America,2001,Industrial processes and product use,356140.98
United States of America,2002,Industrial processes and product use,365232.96
United States of America,2003,Industrial processes and product use,351134.31
United States of America,2004,Industrial processes and product use,364755.64
United States of America,2005,Industrial processes and product use,365664.69
United States of America,2006,Industrial processes and product use,374548.42
United States of America,2007,Industrial processes and product use,392646.39
United States of America,2008,Industrial processes and product use,369344.86
United States of America,2009,Industrial processes and product use,320897.43
United States of America,2010,Industrial processes and product use,362511.04
United States of America,2011,Industrial processes and product use,379501.01
United States of America,2012,Industrial processes and product use,367634.18
United States of America,2013,Industrial processes and product use,368087.81
United States of America,2014,Industrial processes and product use,378839
United States of America,2015,Industrial processes and product use,375410.45
United States of America,2016,Industrial processes and product use,367973.81
United States of America,2017,Industrial processes and product use,367698.88
United States of America,1990,Agriculture,555342.79
United States of America,1991,Agriculture,546588.62
United States of America,1992,Agriculture,547359.05
United States of America,1993,Agriculture,575373.86
United States of America,1994,Agriculture,562247.63
United States of America,1995,Agriculture,574598.75
United States of America,1996,Agriculture,581868.99
United States of America,1997,Agriculture,570034.6
United States of America,1998,Agriculture,578089.94
United States of America,1999,Agriculture,571174.13
United States of America,2000,Agriculture,556880.87
United States of America,2001,Agriculture,576299.18
United States of America,2002,Agriculture,578274.23
United States of America,2003,Agriculture,577025.9
United States of America,2004,Agriculture,584456.71
United States of America,2005,Agriculture,577093.15
United States of America,2006,Agriculture,572530.58
United States of America,2007,Agriculture,592359.87
United States of America,2008,Agriculture,584784.84
United States of America,2009,Agriculture,588164.01
United States of America,2010,Agriculture,596334.01
