geotype,geoid,geoname,count,discuss,discussOppose,reducetax,reducetaxOppose,prioritycleanenergy,prioritycleanenergyOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,drilloffshore,drilloffshoreOppose,drillanwr,drillanwrOppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,generaterenewable,generaterenewableOppose,exp,expOppose,teachgw,teachgwOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmus,harmusOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose
cbsa,29500,"Lamesa, TX Micro Area, Texas",9200,27.84,72.16,61.32,38.69,60.61,16.39,52.95,21.48,51.91,21.48,53.39,27.77,47.68,32.44,60.29,18.48,54.82,18.99,66.31,33.69,66.11,33.89,36.88,63.12,71.40,28.60,65.65,34.35,23.39,76.61,53.93,34.98,71.96,28.04,40.23,59.77,68.48,31.53,51.68,28.44,64.33,20.38,51.69,34.69,43.20,27.98,59.19,40.81,45.22,43.32,56.95,31.58,60.55,25.65,62.45,24.85,62.72,25.27,51.84,48.16,52.07,8.63
cbsa,29540,"Lancaster, PA Metro Area, Pennsylvania",424859,32.75,67.25,68.11,31.89,60.20,11.92,54.51,19.61,54.98,20.43,59.61,24.14,50.87,26.20,67.08,14.17,58.11,14.14,74.35,25.65,57.82,42.18,31.59,68.41,75.35,24.65,72.38,27.62,29.70,70.30,54.94,33.94,79.19,20.81,38.36,61.64,73.03,26.98,45.92,27.77,63.00,19.48,54.54,34.55,51.08,26.22,59.87,40.13,42.15,50.20,56.27,35.75,62.07,26.94,66.76,22.45,66.76,23.48,53.59,46.41,60.27,7.87
cbsa,29620,"Lansing-East Lansing, MI Metro Area, Michigan",1718856,35.75,64.25,68.26,31.74,64.90,10.87,55.50,17.61,55.29,17.94,62.33,20.80,52.64,24.63,70.34,12.17,61.72,12.86,76.98,23.03,52.31,47.69,28.38,71.62,81.86,18.14,76.36,23.64,32.30,67.70,55.16,35.00,79.84,20.16,40.92,59.08,76.60,23.40,53.72,22.87,74.05,15.13,59.27,29.60,57.72,24.84,62.45,37.55,41.76,49.70,59.78,31.52,66.15,22.58,71.10,19.20,70.95,20.30,57.38,42.62,64.96,7.67
cbsa,29620,"Lansing-East Lansing, MI Metro Area, Michigan",1718856,35.75,64.25,68.26,31.74,64.90,10.87,55.50,17.61,55.29,17.94,62.33,20.80,52.64,24.63,70.34,12.17,61.72,12.86,76.98,23.03,52.31,47.69,28.38,71.62,81.86,18.14,76.36,23.64,32.30,67.70,55.16,35.00,79.84,20.16,40.92,59.08,76.60,23.40,53.72,22.87,74.05,15.13,59.27,29.60,57.72,24.84,62.45,37.55,41.76,49.70,59.78,31.52,66.15,22.58,71.10,19.20,70.95,20.30,57.38,42.62,64.96,7.67
cbsa,29620,"Lansing-East Lansing, MI Metro Area, Michigan",1718856,35.75,64.25,68.26,31.74,64.90,10.87,55.50,17.61,55.29,17.94,62.33,20.80,52.64,24.63,70.34,12.17,61.72,12.86,76.98,23.03,52.31,47.69,28.38,71.62,81.86,18.14,76.36,23.64,32.30,67.70,55.16,35.00,79.84,20.16,40.92,59.08,76.60,23.40,53.72,22.87,74.05,15.13,59.27,29.60,57.72,24.84,62.45,37.55,41.76,49.70,59.78,31.52,66.15,22.58,71.10,19.20,70.95,20.30,57.38,42.62,64.96,7.67
cbsa,29620,"Lansing-East Lansing, MI Metro Area, Michigan",1718856,35.75,64.25,68.26,31.74,64.90,10.87,55.50,17.61,55.29,17.94,62.33,20.80,52.64,24.63,70.34,12.17,61.72,12.86,76.98,23.03,52.31,47.69,28.38,71.62,81.86,18.14,76.36,23.64,32.30,67.70,55.16,35.00,79.84,20.16,40.92,59.08,76.60,23.40,53.72,22.87,74.05,15.13,59.27,29.60,57.72,24.84,62.45,37.55,41.76,49.70,59.78,31.52,66.15,22.58,71.10,19.20,70.95,20.30,57.38,42.62,64.96,7.67
cbsa,29660,"Laramie, WY Micro Area, Wyoming",31773,38.77,61.23,60.37,39.63,64.39,13.71,51.19,21.69,48.06,23.44,57.91,28.27,47.95,31.49,67.21,14.22,60.70,14.88,71.19,28.81,57.35,42.65,31.59,68.41,80.46,19.54,71.94,28.06,39.73,60.27,51.01,39.07,76.54,23.46,42.25,57.75,72.32,27.68,49.62,31.80,70.61,19.00,55.00,32.33,57.18,27.64,60.41,39.59,40.61,53.71,58.60,34.83,64.88,26.03,66.33,23.32,66.88,25.10,54.72,45.28,62.50,8.46
cbsa,29700,"Laredo, TX Metro Area, Texas",182167,34.12,65.88,69.93,30.07,67.17,12.24,60.96,18.19,59.59,17.44,61.89,21.98,55.40,26.65,67.03,15.35,62.15,15.09,72.54,27.46,56.65,43.35,30.69,69.31,76.83,23.17,72.01,27.99,24.93,75.07,61.63,28.52,78.03,21.97,47.79,52.21,75.95,24.05,63.42,19.89,73.83,13.82,62.29,27.21,50.11,23.45,70.84,29.16,54.30,35.65,66.61,22.45,69.56,17.91,71.21,17.53,71.93,17.61,60.06,39.94,60.61,7.05
cbsa,29740,"Las Cruces, NM Metro Area, New Mexico",167422,39.59,60.42,68.16,31.84,69.06,10.92,59.15,18.23,57.51,19.90,64.23,21.58,54.42,24.57,69.80,13.27,63.85,13.27,73.54,26.46,51.94,48.06,30.39,69.61,80.94,19.06,74.60,25.41,31.10,68.90,57.28,32.78,78.80,21.20,45.76,54.24,76.80,23.20,58.39,22.24,73.66,14.26,63.14,25.10,57.18,22.82,68.45,31.55,50.79,41.55,63.69,27.30,68.11,20.85,69.04,20.08,70.57,19.99,61.12,38.88,65.73,7.17
cbsa,29780,"Las Vegas, NM Micro Area, New Mexico",52308,42.28,57.72,74.34,25.66,72.55,8.54,63.84,15.77,60.92,16.65,68.26,17.50,59.05,20.79,74.04,11.27,68.42,10.81,78.34,21.66,47.69,52.31,26.21,73.79,83.58,16.42,76.76,23.24,33.29,66.71,60.54,29.67,81.98,18.02,50.06,49.94,81.82,18.18,63.95,18.70,78.89,10.41,66.02,23.76,60.15,20.01,73.85,26.15,55.61,37.10,69.29,21.80,73.89,15.50,74.12,15.00,75.84,14.85,65.45,34.55,69.89,5.89
cbsa,29780,"Las Vegas, NM Micro Area, New Mexico",52308,42.28,57.72,74.34,25.66,72.55,8.54,63.84,15.77,60.92,16.65,68.26,17.50,59.05,20.79,74.04,11.27,68.42,10.81,78.34,21.66,47.69,52.31,26.21,73.79,83.58,16.42,76.76,23.24,33.29,66.71,60.54,29.67,81.98,18.02,50.06,49.94,81.82,18.18,63.95,18.70,78.89,10.41,66.02,23.76,60.15,20.01,73.85,26.15,55.61,37.10,69.29,21.80,73.89,15.50,74.12,15.00,75.84,14.85,65.45,34.55,69.89,5.89
cbsa,29820,"Las Vegas-Henderson-Paradise, NV Metro Area, Nevada",1751184,34.89,65.11,67.80,32.20,69.31,9.90,57.82,18.17,56.07,17.65,63.51,20.23,52.96,24.50,68.34,13.11,62.22,13.20,75.93,24.07,56.67,43.33,31.60,68.41,80.52,19.48,74.58,25.42,30.23,69.78,53.51,34.99,80.21,19.79,45.62,54.39,78.19,21.81,57.32,22.32,72.50,14.76,60.18,27.41,57.22,23.10,64.50,35.51,51.71,40.03,63.99,25.74,66.88,21.24,71.65,17.56,70.72,20.14,61.69,38.31,65.04,7.13
cbsa,29860,"Laurel, MS Micro Area, Mississippi",126350,26.69,73.31,62.93,37.07,60.76,15.05,52.28,20.21,49.96,21.72,55.14,26.61,46.93,30.90,61.50,16.50,54.05,18.37,70.57,29.43,69.75,30.25,38.20,61.81,75.97,24.03,69.86,30.15,25.50,74.50,49.44,39.28,72.99,27.01,36.43,63.57,70.96,29.04,47.04,28.12,65.78,19.25,48.43,38.88,41.82,29.33,55.50,44.50,39.67,47.95,53.88,33.21,56.33,27.30,58.76,25.47,59.62,26.45,52.35,47.65,51.96,9.21
cbsa,29860,"Laurel, MS Micro Area, Mississippi",126350,26.69,73.31,62.93,37.07,60.76,15.05,52.28,20.21,49.96,21.72,55.14,26.61,46.93,30.90,61.50,16.50,54.05,18.37,70.57,29.43,69.75,30.25,38.20,61.81,75.97,24.03,69.86,30.15,25.50,74.50,49.44,39.28,72.99,27.01,36.43,63.57,70.96,29.04,47.04,28.12,65.78,19.25,48.43,38.88,41.82,29.33,55.50,44.50,39.67,47.95,53.88,33.21,56.33,27.30,58.76,25.47,59.62,26.45,52.35,47.65,51.96,9.21
cbsa,29900,"Laurinburg, NC Micro Area, North Carolina",26461,29.76,70.24,66.94,33.06,65.77,11.71,57.23,17.96,54.96,20.03,59.85,22.71,51.66,27.17,65.39,15.30,57.64,16.57,71.59,28.41,61.92,38.08,34.90,65.10,77.82,22.18,71.23,28.77,24.28,75.72,50.67,37.23,75.76,24.24,40.61,59.39,75.93,24.07,56.01,21.42,70.35,14.74,51.87,33.53,46.66,25.47,60.09,39.91,43.62,42.52,57.17,27.80,61.65,21.57,62.70,20.70,64.52,21.14,56.92,43.08,57.51,7.81
cbsa,29940,"Lawrence, KS Metro Area, Kansas",97950,42.61,57.39,72.20,27.81,71.19,8.51,59.02,16.18,58.09,15.47,68.07,18.81,58.11,22.41,74.25,10.90,66.58,11.39,77.43,22.57,44.65,55.35,25.17,74.83,84.43,15.57,77.83,22.17,36.29,63.71,60.48,30.80,84.12,15.88,48.12,51.88,79.89,20.11,60.70,19.40,78.11,12.37,64.96,24.88,66.12,20.11,70.50,29.50,46.77,46.56,65.59,27.27,72.33,19.25,75.46,16.69,74.87,18.25,64.16,35.84,68.88,6.80
cbsa,29980,"Lawrenceburg, TN Micro Area, Tennessee",33346,23.52,76.48,52.67,47.33,52.90,20.76,43.63,25.68,43.59,25.57,47.67,35.79,40.03,41.19,55.64,20.91,47.55,23.18,64.60,35.40,72.14,27.86,43.97,56.03,70.21,29.79,64.99,35.01,25.93,74.08,44.51,44.19,68.35,31.65,29.95,70.05,60.38,39.62,36.77,38.87,54.38,31.16,42.68,42.41,36.73,36.10,47.87,52.13,33.31,55.26,47.93,40.01,50.72,34.02,54.66,30.04,55.31,33.19,43.56,56.44,44.87,11.79
cbsa,30020,"Lawton, OK Metro Area, Oklahoma",194280,27.74,72.26,58.27,41.73,58.80,17.65,49.01,23.22,47.45,23.33,52.44,31.97,44.93,36.15,60.00,18.45,52.10,20.46,66.07,33.94,68.85,31.16,40.94,59.06,74.29,25.71,67.49,32.51,26.65,73.35,49.66,39.36,72.13,27.87,37.85,62.15,65.55,34.45,45.75,32.01,61.87,23.16,46.89,38.71,42.32,32.17,53.74,46.26,39.95,50.86,53.39,37.05,57.65,29.78,59.38,29.38,59.49,30.53,48.77,51.23,51.24,9.66
cbsa,30020,"Lawton, OK Metro Area, Oklahoma",194280,27.74,72.26,58.27,41.73,58.80,17.65,49.01,23.22,47.45,23.33,52.44,31.97,44.93,36.15,60.00,18.45,52.10,20.46,66.07,33.94,68.85,31.16,40.94,59.06,74.29,25.71,67.49,32.51,26.65,73.35,49.66,39.36,72.13,27.87,37.85,62.15,65.55,34.45,45.75,32.01,61.87,23.16,46.89,38.71,42.32,32.17,53.74,46.26,39.95,50.86,53.39,37.05,57.65,29.78,59.38,29.38,59.49,30.53,48.77,51.23,51.24,9.66
cbsa,30060,"Lebanon, MO Micro Area, Missouri",27143,25.49,74.51,52.60,47.40,52.56,20.88,42.33,26.49,39.79,27.05,46.88,34.81,39.79,39.70,56.68,20.44,48.39,22.35,62.41,37.59,72.21,27.79,42.93,57.07,70.41,29.59,64.11,35.89,27.33,72.67,37.76,50.54,67.86,32.14,29.51,70.49,61.45,38.55,37.33,37.04,58.00,28.96,43.66,41.19,36.77,37.00,48.10,51.90,32.94,57.16,48.65,41.94,52.57,35.67,57.65,31.83,56.23,34.93,42.71,57.29,45.73,11.63
cbsa,30100,"Lebanon, NH-VT Micro Area, Vermont",734740,40.72,59.28,70.90,29.10,68.09,9.33,56.43,17.99,54.93,17.29,64.15,21.13,55.98,23.60,72.28,12.35,63.67,11.89,77.99,22.01,50.79,49.21,27.68,72.32,82.63,17.37,76.17,23.83,39.28,60.72,62.15,28.75,80.63,19.37,46.88,53.12,77.09,22.91,58.02,20.89,73.88,14.87,61.03,29.17,60.16,23.31,66.08,33.92,43.94,50.70,63.88,30.89,68.46,22.80,73.29,19.82,72.50,22.10,60.23,39.77,67.82,7.36
cbsa,30100,"Lebanon, NH-VT Micro Area, New Hampshire",734740,40.72,59.28,70.90,29.10,68.09,9.33,56.43,17.99,54.93,17.29,64.15,21.13,55.98,23.60,72.28,12.35,63.67,11.89,77.99,22.01,50.79,49.21,27.68,72.32,82.63,17.37,76.17,23.83,39.28,60.72,62.15,28.75,80.63,19.37,46.88,53.12,77.09,22.91,58.02,20.89,73.88,14.87,61.03,29.17,60.16,23.31,66.08,33.92,43.94,50.70,63.88,30.89,68.46,22.80,73.29,19.82,72.50,22.10,60.23,39.77,67.82,7.36
cbsa,30100,"Lebanon, NH-VT Micro Area, Vermont",734740,40.72,59.28,70.90,29.10,68.09,9.33,56.43,17.99,54.93,17.29,64.15,21.13,55.98,23.60,72.28,12.35,63.67,11.89,77.99,22.01,50.79,49.21,27.68,72.32,82.63,17.37,76.17,23.83,39.28,60.72,62.15,28.75,80.63,19.37,46.88,53.12,77.09,22.91,58.02,20.89,73.88,14.87,61.03,29.17,60.16,23.31,66.08,33.92,43.94,50.70,63.88,30.89,68.46,22.80,73.29,19.82,72.50,22.10,60.23,39.77,67.82,7.36
cbsa,30100,"Lebanon, NH-VT Micro Area, New Hampshire",734740,40.72,59.28,70.90,29.10,68.09,9.33,56.43,17.99,54.93,17.29,64.15,21.13,55.98,23.60,72.28,12.35,63.67,11.89,77.99,22.01,50.79,49.21,27.68,72.32,82.63,17.37,76.17,23.83,39.28,60.72,62.15,28.75,80.63,19.37,46.88,53.12,77.09,22.91,58.02,20.89,73.88,14.87,61.03,29.17,60.16,23.31,66.08,33.92,43.94,50.70,63.88,30.89,68.46,22.80,73.29,19.82,72.50,22.10,60.23,39.77,67.82,7.36
cbsa,30140,"Lebanon, PA Metro Area, Pennsylvania",110840,30.12,69.88,63.81,36.19,63.26,13.03,51.63,21.75,51.32,23.31,57.17,26.56,49.79,31.27,66.65,15.30,56.65,16.48,72.64,27.36,66.56,33.44,36.01,63.99,74.92,25.08,71.00,29.00,28.34,71.66,53.27,35.78,74.00,26.00,34.74,65.26,69.40,30.60,51.41,27.00,66.98,20.69,55.17,33.74,46.37,29.55,58.69,41.31,39.77,52.40,55.58,37.24,59.85,28.89,63.99,26.43,64.61,26.20,49.40,50.60,56.84,9.02
cbsa,30220,"Levelland, TX Micro Area, Texas",15769,30.00,70.00,60.55,39.45,61.10,15.22,52.93,21.13,53.00,20.24,54.93,27.59,48.11,33.38,62.37,17.16,55.05,18.16,66.39,33.61,61.58,38.42,35.01,64.99,71.92,28.08,67.51,32.49,24.00,76.00,57.34,32.40,76.50,23.50,41.25,58.75,67.74,32.26,52.00,27.02,64.96,20.71,52.55,31.50,47.82,27.37,60.36,39.64,44.14,45.10,56.42,32.54,61.00,25.41,64.25,23.45,64.23,24.48,53.21,46.79,52.78,9.01
cbsa,30260,"Lewisburg, PA Micro Area, Pennsylvania",35249,30.73,69.27,64.90,35.10,61.48,12.43,52.26,20.74,51.46,21.76,57.19,24.97,49.94,28.54,66.56,14.42,56.99,15.39,72.91,27.09,62.09,37.91,34.41,65.59,76.13,23.87,70.76,29.24,29.20,70.80,56.41,33.41,75.68,24.32,36.45,63.55,69.54,30.46,49.31,27.28,67.16,19.66,54.04,33.94,50.17,28.19,59.15,40.85,40.75,51.34,56.80,34.93,61.41,27.11,64.94,24.48,64.99,25.09,51.57,48.43,58.27,8.36
cbsa,30280,"Lewisburg, TN Micro Area, Tennessee",26562,25.08,74.92,54.42,45.58,53.66,20.26,44.49,25.24,42.70,26.39,46.72,34.97,40.03,39.93,55.60,20.19,48.45,22.31,65.98,34.02,73.19,26.81,42.39,57.61,72.81,27.19,67.04,32.96,27.87,72.13,42.75,45.60,69.42,30.59,31.81,68.19,62.43,37.58,38.06,38.74,58.16,28.03,44.20,41.44,37.32,35.97,46.92,53.08,33.96,55.62,48.33,41.41,51.63,34.82,54.83,32.19,55.26,34.13,43.75,56.25,46.96,11.18
cbsa,30300,"Lewiston, ID-WA Metro Area, Washington",102094,33.17,66.83,57.74,42.26,59.34,16.30,47.18,24.73,43.12,28.90,52.46,31.75,44.16,35.82,61.91,17.38,53.70,18.61,67.88,32.12,62.03,37.97,36.20,63.80,76.04,23.96,69.04,30.96,33.85,66.15,47.26,41.07,73.00,27.00,37.12,62.88,68.00,32.00,44.79,33.91,64.14,23.43,48.71,36.76,45.62,32.18,54.48,45.53,37.06,55.39,53.69,37.45,58.29,30.31,62.30,28.14,63.18,29.16,49.95,50.05,54.88,10.35
cbsa,30300,"Lewiston, ID-WA Metro Area, Idaho",102094,33.17,66.83,57.74,42.26,59.34,16.30,47.18,24.73,43.12,28.90,52.46,31.75,44.16,35.82,61.91,17.38,53.70,18.61,67.88,32.12,62.03,37.97,36.20,63.80,76.04,23.96,69.04,30.96,33.85,66.15,47.26,41.07,73.00,27.00,37.12,62.88,68.00,32.00,44.79,33.91,64.14,23.43,48.71,36.76,45.62,32.18,54.48,45.53,37.06,55.39,53.69,37.45,58.29,30.31,62.30,28.14,63.18,29.16,49.95,50.05,54.88,10.35
cbsa,30340,"Lewiston-Auburn, ME Metro Area, Maine",87898,35.88,64.12,66.85,33.15,64.07,10.88,54.12,19.24,54.50,18.12,61.12,22.25,52.64,26.22,69.16,13.89,59.47,13.67,76.24,23.76,53.88,46.12,30.34,69.66,80.86,19.14,74.38,25.62,35.32,64.68,60.55,29.99,79.63,20.37,43.47,56.53,75.51,24.49,54.74,21.13,70.52,17.01,58.70,29.51,54.37,25.11,61.60,38.40,42.46,50.22,62.47,30.20,65.70,23.12,70.25,20.20,70.13,21.80,58.64,41.36,63.02,8.01
cbsa,30380,"Lewistown, PA Micro Area, Pennsylvania",35775,26.52,73.48,58.18,41.82,54.48,16.31,45.80,24.77,44.84,26.95,50.30,30.86,43.82,35.24,60.26,18.02,50.26,19.52,67.25,32.75,69.60,30.41,41.17,58.83,70.25,29.75,66.28,33.72,25.60,74.40,47.57,40.49,69.00,31.01,30.38,69.62,62.78,37.23,41.50,33.66,59.69,26.80,47.31,38.62,38.87,34.71,51.09,48.91,35.29,55.69,50.15,40.93,53.42,34.08,57.38,31.63,57.59,32.33,46.23,53.77,49.50,10.34
cbsa,30420,"Lexington, NE Micro Area, Nebraska",38216,28.08,71.92,58.67,41.33,57.92,16.55,48.67,22.50,45.92,22.84,51.80,28.55,44.84,33.29,60.83,17.41,53.38,18.77,65.80,34.21,64.78,35.22,38.50,61.50,73.19,26.81,66.52,33.48,26.56,73.44,44.94,43.50,72.24,27.76,35.70,64.30,66.89,33.11,44.70,30.74,62.76,22.46,49.26,36.77,42.91,30.41,55.46,44.54,39.54,50.37,53.88,35.88,58.84,28.50,62.56,26.46,62.14,27.80,48.56,51.44,51.79,9.65
cbsa,30420,"Lexington, NE Micro Area, Nebraska",38216,28.08,71.92,58.67,41.33,57.92,16.55,48.67,22.50,45.92,22.84,51.80,28.55,44.84,33.29,60.83,17.41,53.38,18.77,65.80,34.21,64.78,35.22,38.50,61.50,73.19,26.81,66.52,33.48,26.56,73.44,44.94,43.50,72.24,27.76,35.70,64.30,66.89,33.11,44.70,30.74,62.76,22.46,49.26,36.77,42.91,30.41,55.46,44.54,39.54,50.37,53.88,35.88,58.84,28.50,62.56,26.46,62.14,27.80,48.56,51.44,51.79,9.65
cbsa,30460,"Lexington-Fayette, KY Metro Area, Kentucky",2425956,32.18,67.82,62.53,37.48,61.43,14.71,51.79,20.43,50.76,21.10,57.14,27.86,48.04,31.23,64.59,15.34,57.16,16.76,71.53,28.47,63.18,36.82,33.75,66.25,77.97,22.03,71.46,28.54,32.03,67.97,51.69,37.83,75.44,24.56,38.25,61.75,71.11,28.89,46.77,30.63,69.94,19.45,53.67,33.65,51.78,28.50,56.87,43.14,40.16,52.38,57.33,35.05,61.61,28.58,64.84,26.03,65.06,27.88,52.12,47.88,57.34,8.92
cbsa,30460,"Lexington-Fayette, KY Metro Area, Kentucky",2425956,32.18,67.82,62.53,37.48,61.43,14.71,51.79,20.43,50.76,21.10,57.14,27.86,48.04,31.23,64.59,15.34,57.16,16.76,71.53,28.47,63.18,36.82,33.75,66.25,77.97,22.03,71.46,28.54,32.03,67.97,51.69,37.83,75.44,24.56,38.25,61.75,71.11,28.89,46.77,30.63,69.94,19.45,53.67,33.65,51.78,28.50,56.87,43.14,40.16,52.38,57.33,35.05,61.61,28.58,64.84,26.03,65.06,27.88,52.12,47.88,57.34,8.92
cbsa,30460,"Lexington-Fayette, KY Metro Area, Kentucky",2425956,32.18,67.82,62.53,37.48,61.43,14.71,51.79,20.43,50.76,21.10,57.14,27.86,48.04,31.23,64.59,15.34,57.16,16.76,71.53,28.47,63.18,36.82,33.75,66.25,77.97,22.03,71.46,28.54,32.03,67.97,51.69,37.83,75.44,24.56,38.25,61.75,71.11,28.89,46.77,30.63,69.94,19.45,53.67,33.65,51.78,28.50,56.87,43.14,40.16,52.38,57.33,35.05,61.61,28.58,64.84,26.03,65.06,27.88,52.12,47.88,57.34,8.92
cbsa,30460,"Lexington-Fayette, KY Metro Area, Kentucky",2425956,32.18,67.82,62.53,37.48,61.43,14.71,51.79,20.43,50.76,21.10,57.14,27.86,48.04,31.23,64.59,15.34,57.16,16.76,71.53,28.47,63.18,36.82,33.75,66.25,77.97,22.03,71.46,28.54,32.03,67.97,51.69,37.83,75.44,24.56,38.25,61.75,71.11,28.89,46.77,30.63,69.94,19.45,53.67,33.65,51.78,28.50,56.87,43.14,40.16,52.38,57.33,35.05,61.61,28.58,64.84,26.03,65.06,27.88,52.12,47.88,57.34,8.92
cbsa,30460,"Lexington-Fayette, KY Metro Area, Kentucky",2425956,32.18,67.82,62.53,37.48,61.43,14.71,51.79,20.43,50.76,21.10,57.14,27.86,48.04,31.23,64.59,15.34,57.16,16.76,71.53,28.47,63.18,36.82,33.75,66.25,77.97,22.03,71.46,28.54,32.03,67.97,51.69,37.83,75.44,24.56,38.25,61.75,71.11,28.89,46.77,30.63,69.94,19.45,53.67,33.65,51.78,28.50,56.87,43.14,40.16,52.38,57.33,35.05,61.61,28.58,64.84,26.03,65.06,27.88,52.12,47.88,57.34,8.92
cbsa,30460,"Lexington-Fayette, KY Metro Area, Kentucky",2425956,32.18,67.82,62.53,37.48,61.43,14.71,51.79,20.43,50.76,21.10,57.14,27.86,48.04,31.23,64.59,15.34,57.16,16.76,71.53,28.47,63.18,36.82,33.75,66.25,77.97,22.03,71.46,28.54,32.03,67.97,51.69,37.83,75.44,24.56,38.25,61.75,71.11,28.89,46.77,30.63,69.94,19.45,53.67,33.65,51.78,28.50,56.87,43.14,40.16,52.38,57.33,35.05,61.61,28.58,64.84,26.03,65.06,27.88,52.12,47.88,57.34,8.92
cbsa,30580,"Liberal, KS Micro Area, Kansas",15143,28.29,71.71,61.10,38.90,61.25,16.12,51.64,21.81,49.30,22.22,54.54,26.25,47.61,31.01,61.56,17.62,55.38,18.52,66.33,33.67,64.15,35.85,38.94,61.06,72.82,27.18,66.95,33.05,24.28,75.72,46.26,41.88,71.96,28.04,37.50,62.50,70.03,29.97,49.09,26.65,65.43,19.95,52.68,34.49,42.07,29.19,59.60,40.40,43.97,44.80,57.86,31.04,61.81,25.22,64.91,23.59,64.93,24.14,50.29,49.71,53.69,8.81
cbsa,30620,"Lima, OH Metro Area, Ohio",78169,27.19,72.81,58.83,41.17,54.29,17.78,46.64,22.79,46.84,23.47,52.68,29.44,43.78,35.07,61.09,16.76,51.46,18.81,67.42,32.58,69.29,30.71,40.69,59.31,74.09,25.91,67.83,32.17,26.80,73.20,44.34,44.37,72.11,27.89,32.69,67.31,66.08,33.92,41.59,34.89,62.59,23.78,46.93,39.33,42.32,33.26,50.63,49.37,35.78,54.43,52.86,37.65,56.77,30.71,61.92,26.95,59.99,31.19,48.35,51.65,51.73,10.45
cbsa,30660,"Lincoln, IL Micro Area, Illinois",22557,27.68,72.32,58.95,41.05,57.32,17.01,46.69,22.41,46.24,24.83,50.88,30.12,43.41,34.55,61.61,16.50,52.61,17.94,69.56,30.44,68.41,31.59,39.12,60.88,75.53,24.47,69.02,30.99,28.06,71.94,44.58,44.12,72.34,27.66,32.77,67.23,65.57,34.43,42.05,32.69,60.89,24.27,46.53,40.10,41.75,33.05,50.84,49.17,34.78,55.21,51.22,39.62,55.50,32.26,60.06,28.95,60.45,30.97,46.84,53.16,52.42,10.05
cbsa,30700,"Lincoln, NE Metro Area, Nebraska",526146,33.41,66.59,61.45,38.55,61.73,14.80,49.93,21.77,47.29,21.89,56.31,26.69,46.97,31.52,65.16,15.56,56.82,16.65,69.61,30.39,60.56,39.44,34.40,65.60,78.61,21.39,69.92,30.08,33.05,66.95,44.44,44.22,75.68,24.32,37.82,62.19,69.80,30.20,44.38,30.74,70.10,19.76,51.85,35.14,50.15,30.70,57.94,42.06,38.42,54.77,55.91,36.79,62.84,27.95,66.68,25.21,65.95,27.04,51.09,48.91,59.32,9.43
cbsa,30700,"Lincoln, NE Metro Area, Nebraska",526146,33.41,66.59,61.45,38.55,61.73,14.80,49.93,21.77,47.29,21.89,56.31,26.69,46.97,31.52,65.16,15.56,56.82,16.65,69.61,30.39,60.56,39.44,34.40,65.60,78.61,21.39,69.92,30.08,33.05,66.95,44.44,44.22,75.68,24.32,37.82,62.19,69.80,30.20,44.38,30.74,70.10,19.76,51.85,35.14,50.15,30.70,57.94,42.06,38.42,54.77,55.91,36.79,62.84,27.95,66.68,25.21,65.95,27.04,51.09,48.91,59.32,9.43
cbsa,30780,"Little Rock-North Little Rock-Conway, AR Metro Area, Arkansas",3457074,28.49,71.52,60.23,39.77,59.83,15.73,50.49,21.74,49.33,21.50,54.21,29.64,45.99,34.25,61.61,16.65,54.27,18.89,68.53,31.47,65.70,34.30,37.45,62.55,74.69,25.31,69.74,30.27,27.07,72.93,50.34,38.66,74.34,25.66,38.72,61.29,69.78,30.22,47.83,30.17,64.56,20.73,48.69,37.09,45.49,30.41,55.71,44.29,39.61,50.16,54.69,34.15,59.92,26.73,63.85,23.48,64.41,26.28,50.26,49.74,53.17,9.65
cbsa,30780,"Little Rock-North Little Rock-Conway, AR Metro Area, Arkansas",3457074,28.49,71.52,60.23,39.77,59.83,15.73,50.49,21.74,49.33,21.50,54.21,29.64,45.99,34.25,61.61,16.65,54.27,18.89,68.53,31.47,65.70,34.30,37.45,62.55,74.69,25.31,69.74,30.27,27.07,72.93,50.34,38.66,74.34,25.66,38.72,61.29,69.78,30.22,47.83,30.17,64.56,20.73,48.69,37.09,45.49,30.41,55.71,44.29,39.61,50.16,54.69,34.15,59.92,26.73,63.85,23.48,64.41,26.28,50.26,49.74,53.17,9.65
cbsa,30780,"Little Rock-North Little Rock-Conway, AR Metro Area, Arkansas",3457074,28.49,71.52,60.23,39.77,59.83,15.73,50.49,21.74,49.33,21.50,54.21,29.64,45.99,34.25,61.61,16.65,54.27,18.89,68.53,31.47,65.70,34.30,37.45,62.55,74.69,25.31,69.74,30.27,27.07,72.93,50.34,38.66,74.34,25.66,38.72,61.29,69.78,30.22,47.83,30.17,64.56,20.73,48.69,37.09,45.49,30.41,55.71,44.29,39.61,50.16,54.69,34.15,59.92,26.73,63.85,23.48,64.41,26.28,50.26,49.74,53.17,9.65
